customer_id;first_name;last_name;gender;DOB;job_id;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
2851;Clarinda;Noen;Female;1975-12-17;921;Affluent Customer;N;Yes;9179 Esker Park;2155;NSW;Australia;10
2852;Clarence;Flook;Male;1971-07-22;589;High Net Worth;N;Yes;57 Village Green Center;2077;NSW;Australia;10
2853;Vikky;Dyde;U;1985-10-21;400;High Net Worth;N;Yes;352 Roth Street;4300;QLD;Australia;6
2854;Kim;Tineman;Female;;922;High Net Worth;N;Yes;0555 Tomscot Plaza;2044;NSW;Australia;10
2855;Milissent;Deinert;Female;1975-09-13;85;Mass Customer;N;Yes;3519 Schurz Alley;4034;QLD;Australia;7
2856;Alanna;Geram;Female;1976-09-25;248;Mass Customer;N;Yes;221 Autumn Leaf Trail;2564;NSW;Australia;7
2857;Benedicto;Radki;Male;1957-04-05;626;Mass Customer;N;Yes;12689 Logan Terrace;4154;QLD;Australia;9
2858;Brandais;Goodlad;Female;2002-01-09;217;Mass Customer;N;Yes;4623 Anniversary Terrace;2031;NSW;Australia;10
2859;Charity;Robken;Female;1994-02-04;222;High Net Worth;N;No;69 Dexter Parkway;2460;NSW;Australia;3
2860;Cecelia;Franzini;Female;1995-10-02;53;Mass Customer;N;No;3 Vermont Junction;3757;VIC;Australia;6
2861;Normand;Pattillo;Male;1974-12-24;328;Mass Customer;N;Yes;6804 Red Cloud Parkway;2099;NSW;Australia;9
2862;Alisander;Fetherstone;Male;1987-12-23;125;Mass Customer;N;No;6 Haas Park;2750;NSW;Australia;7
2863;Mariejeanne;Laise;Female;1965-03-26;443;Mass Customer;N;No;72 Ludington Circle;2770;NSW;Australia;6
2864;Lila;Eyeington;Female;1974-12-26;348;Mass Customer;N;No;558 Grayhawk Circle;2086;NSW;Australia;10
2865;Ky;Stredder;Male;1997-12-14;170;High Net Worth;N;No;04470 Mcguire Trail;2070;NSW;Australia;9
2866;Lem;Meegan;Male;1995-06-26;69;High Net Worth;N;No;10434 Melby Pass;2200;NSW;Australia;7
2867;Corina;Thurlbeck;Female;1955-10-19;17;High Net Worth;N;No;60717 Farmco Center;2047;NSW;Australia;12
2868;Gavra;Woolvin;Female;1972-05-21;478;High Net Worth;N;No;78814 Sundown Drive;4810;QLD;Australia;8
2869;Aldis;Chazerand;Male;2001-01-16;54;Affluent Customer;N;No;62293 Raven Parkway;2486;NSW;Australia;8
2870;Hubie;Keld;Male;1957-12-26;22;Mass Customer;N;No;08 Monterey Avenue;3043;VIC;Australia;7
2871;Tabbi;Tyght;Female;1978-03-20;37;High Net Worth;N;Yes;2241 Bonner Trail;4221;QLD;Australia;9
2872;Elvina;Saiger;Female;1974-02-17;356;Affluent Customer;N;Yes;7 Bartillon Junction;2044;NSW;Australia;10
2873;Delores;Ashcroft;Female;1981-06-25;125;Mass Customer;N;No;463 Bultman Crossing;4211;QLD;Australia;5
2874;Keven;Leahair;Male;1977-12-28;12;Affluent Customer;N;No;12574 Truax Alley;2316;NSW;Australia;6
2875;Swen;McGarahan;Male;1998-10-23;212;High Net Worth;N;No;77433 Sunfield Court;3179;VIC;Australia;9
2876;Vaughan;Frank;Male;1981-01-29;452;High Net Worth;N;No;8647 La Follette Court;2067;NSW;Australia;9
2877;Sauveur;Skeel;Male;1967-11-01;705;Affluent Customer;N;Yes;8750 Corben Trail;2089;NSW;Australia;11
2878;Tatum;Askem;Female;1985-10-31;725;Mass Customer;N;Yes;8250 Johnson Point;4115;QLD;Australia;3
2879;Ingra;Kelby;Male;1974-04-09;667;Mass Customer;N;Yes;4 Vahlen Alley;2756;NSW;Australia;8
2880;Ezra;Steffan;Male;1967-11-15;192;Mass Customer;N;No;8369 Golf Court;2777;NSW;Australia;9
2881;Claudia;Doog;Female;1962-09-27;660;Affluent Customer;N;Yes;17 Sachs Street;2761;NSW;Australia;8
2882;Ulick;Bruty;Male;1986-04-26;229;Mass Customer;N;No;53683 Arapahoe Parkway;2121;NSW;Australia;11
2883;Karola;Conneely;Female;1995-05-19;49;Mass Customer;N;Yes;177 Forest Run Crossing;2046;NSW;Australia;10
2884;Minnie;Rolley;Female;1962-01-06;402;Mass Customer;N;No;5674 Superior Point;2528;NSW;Australia;7
2885;Lulu;Watkiss;Female;1969-07-03;107;Mass Customer;N;Yes;37595 Packers Terrace;3064;VIC;Australia;5
2886;Gardiner;Spehr;Male;1961-08-08;268;Mass Customer;N;No;63 Bayside Center;2018;NSW;Australia;11
2887;Hamel;Crosser;Male;1974-02-24;423;High Net Worth;N;Yes;32 Calypso Park;2481;NSW;Australia;11
2888;Ximenes;Patmore;Male;1962-05-23;922;High Net Worth;N;Yes;4 Ilene Street;2145;NSW;Australia;7
2889;Nevile;Ecclesall;Male;1986-04-01;402;Mass Customer;N;Yes;289 Lerdahl Terrace;2763;NSW;Australia;8
2890;Renae;Ughetti;Female;1959-05-17;639;Affluent Customer;N;Yes;666 Holy Cross Parkway;4818;QLD;Australia;4
2891;Paulie;Wolffers;Male;1987-02-22;12;High Net Worth;N;Yes;5 Forster Center;2075;NSW;Australia;9
2892;Erik;Pothecary;Male;1965-05-09;15;Affluent Customer;N;Yes;2072 Fremont Parkway;3082;VIC;Australia;4
2893;Gilburt;;Male;1980-09-23;161;Mass Customer;N;No;17 Dapin Avenue;3189;VIC;Australia;10
2894;Lind;Mc Ilory;Female;1977-04-19;923;Mass Customer;N;Yes;552 Talisman Circle;2250;NSW;Australia;7
2895;Chryste;Deaville;Female;1967-03-15;130;Mass Customer;N;Yes;75717 Bartillon Road;2880;NSW;Australia;1
2896;Kimbra;Gerraty;Female;1970-03-25;109;Mass Customer;N;Yes;0 Caliangt Pass;2530;NSW;Australia;7
2897;Tiertza;Hilldrop;Female;1962-04-14;96;Affluent Customer;N;No;848 Cascade Alley;4301;QLD;Australia;3
2898;Leora;Sanderson;Female;1965-06-05;173;Affluent Customer;N;Yes;59231 Claremont Place;2170;NSW;Australia;9
2899;Cyrille;Figliovanni;Male;1990-03-21;12;High Net Worth;N;No;493 Calypso Center;2170;NSW;Australia;8
2900;Banky;Baudichon;Male;1986-05-30;74;Mass Customer;N;Yes;25 Schlimgen Terrace;2211;NSW;Australia;9
2901;Stacia;Gritsaev;Female;1995-06-11;54;Mass Customer;N;Yes;38 Thompson Plaza;2452;NSW;Australia;5
2902;Avery;Adamov;Male;1974-12-31;620;Mass Customer;N;Yes;72850 Lotheville Junction;2480;NSW;Australia;4
2903;Freddi;Arrington;Female;1977-09-20;227;Affluent Customer;N;Yes;0 Lakeland Pass;3195;VIC;Australia;10
2904;Emily;Shackel;Female;1977-06-30;835;High Net Worth;N;Yes;8188 Fuller Hill;3175;VIC;Australia;8
2905;Ivory;MacKnocker;Female;1964-05-18;611;Mass Customer;N;No;6815 South Junction;3198;VIC;Australia;9
2906;Erik;;Male;1992-07-02;630;Mass Customer;N;Yes;46418 Hauk Pass;3184;VIC;Australia;10
2907;Tiffy;Feenan;Female;1977-01-15;42;High Net Worth;N;No;3 Nancy Circle;3106;VIC;Australia;10
2908;Jayme;Rowthorn;Female;1955-09-21;35;Affluent Customer;N;Yes;7916 Clyde Gallagher Place;2075;NSW;Australia;11
2909;Drucill;Petrus;Female;1979-09-05;924;High Net Worth;N;No;24913 Twin Pines Terrace;3350;VIC;Australia;5
2910;Janenna;Knowlman;Female;1962-12-17;43;Mass Customer;N;Yes;3 Barnett Way;2763;NSW;Australia;9
2911;Tobit;;Male;1968-04-26;37;Mass Customer;N;No;928 Laurel Circle;4868;QLD;Australia;4
2912;Padraic;Bonnar;Male;1976-08-18;22;High Net Worth;N;No;2 Blue Bill Park Lane;4220;QLD;Australia;8
2913;Jessamine;Brazear;Female;1955-07-11;925;Affluent Customer;N;Yes;937 Sloan Center;4118;QLD;Australia;6
2914;Enrichetta;Broadberry;Female;1982-11-06;397;Affluent Customer;N;Yes;66 Arrowood Court;4551;QLD;Australia;8
2915;Lauren;Adolfson;Male;1975-06-02;840;Mass Customer;N;No;11 Glendale Court;4121;QLD;Australia;9
2916;Siegfried;Hulmes;Male;1969-08-03;442;Affluent Customer;N;Yes;7066 Sunbrook Terrace;2299;NSW;Australia;8
2917;Elli;;Female;1976-07-11;54;Affluent Customer;N;No;210 Prairie Rose Hill;4060;QLD;Australia;9
2918;Rustin;;Male;1989-02-15;7;Mass Customer;N;Yes;2 Jackson Way;4210;QLD;Australia;4
2919;Casar;Ritchley;U;1964-10-31;150;High Net Worth;N;Yes;3957 American Ash Plaza;2440;NSW;Australia;2
2920;Astrid;Mac Giolla Pheadair;Female;;500;Mass Customer;N;Yes;90 Nobel Way;3166;VIC;Australia;10
2921;Wallache;Tatlow;Male;1976-04-12;7;Mass Customer;N;No;00 Heath Road;2259;NSW;Australia;8
2922;Julie;Kennagh;Female;1981-12-10;196;Affluent Customer;N;Yes;970 Randy Crossing;4005;QLD;Australia;12
2923;Fina;McLaughlin;Female;1971-11-30;64;Affluent Customer;N;Yes;723 Center Court;3933;VIC;Australia;11
2924;Henderson;Sloey;Male;1988-01-26;37;Mass Customer;N;Yes;423 Golf Point;2044;NSW;Australia;10
2925;Jonie;Bickerstasse;Female;1978-05-02;422;Affluent Customer;N;Yes;415 Walton Lane;4883;QLD;Australia;3
2926;Yard;Spellman;Male;1963-03-20;26;High Net Worth;N;No;51 Bay Junction;2081;NSW;Australia;10
2927;Cedric;Layzell;Male;1960-09-08;318;Affluent Customer;N;Yes;16673 Pawling Point;4702;QLD;Australia;5
2928;Winny;Cakes;Male;1992-12-27;926;Mass Customer;N;No;2875 Anhalt Court;4570;QLD;Australia;3
2929;Goddard;Benthall;Male;1999-07-28;330;Mass Customer;N;No;7561 Donald Center;3810;VIC;Australia;5
2930;Efren;Twiddell;Male;1997-07-25;37;Mass Customer;N;No;13282 Pond Circle;2471;NSW;Australia;2
2931;Bradly;Deboick;Male;1979-01-27;557;Mass Customer;N;Yes;1 Farwell Center;2199;NSW;Australia;9
2932;Ralf;Presidey;Male;1985-04-18;927;Mass Customer;N;No;7 New Castle Terrace;2223;NSW;Australia;10
2933;Candida;Hickenbottom;Female;1986-04-19;111;Affluent Customer;N;Yes;572 Spohn Drive;3046;VIC;Australia;8
2934;Jessi;Aldwich;Female;1986-04-08;928;Mass Customer;N;Yes;53 Hintze Circle;4005;QLD;Australia;7
2935;Pavia;Gethen;Female;1978-04-23;54;Mass Customer;N;No;72 Buell Pass;2200;NSW;Australia;9
2936;Belia;Mitchener;Female;1984-05-20;496;Mass Customer;N;Yes;5748 Walton Court;4114;QLD;Australia;3
2937;Richardo;Cocher;Male;1974-07-29;236;Mass Customer;N;No;692 Anniversary Junction;4207;QLD;Australia;1
2938;Austina;Dugan;Female;2000-02-21;929;Affluent Customer;N;No;5060 Donald Park;2539;NSW;Australia;5
2939;Wilek;Adolf;Male;1986-08-10;290;Mass Customer;N;Yes;7 Debs Park;4157;QLD;Australia;3
2940;Emylee;Pavlov;Female;1970-11-12;419;Affluent Customer;N;Yes;797 Orin Terrace;2119;NSW;Australia;10
2941;Garner;Arnolds;Male;1963-08-05;6;Mass Customer;N;No;978 Dennis Way;2233;NSW;Australia;9
2942;Caesar;;Male;1970-07-15;681;High Net Worth;N;No;4 Glendale Crossing;3148;VIC;Australia;10
2943;Kimball;Scutter;Male;1979-01-10;173;High Net Worth;N;No;64107 Little Fleur Trail;4211;QLD;Australia;3
2944;Arlan;;Male;1977-06-05;230;Affluent Customer;N;No;68473 Leroy Avenue;4105;QLD;Australia;9
2945;Paige;Bax;Male;1972-05-26;930;Mass Customer;N;No;321 Muir Crossing;3175;VIC;Australia;5
2946;Standford;Sauter;Male;1990-11-21;11;Mass Customer;N;Yes;984 Hoepker Court;3064;VIC;Australia;6
2947;Yank;Scarlett;Male;1977-10-13;54;Mass Customer;N;No;24 Green Parkway;3437;VIC;Australia;8
2948;Alexa;Simanek;Female;1997-01-17;443;Mass Customer;N;Yes;10 Kensington Avenue;2117;NSW;Australia;10
2949;Kristos;Anthony;Male;1977-09-21;260;Mass Customer;N;No;75848 Ohio Lane;3037;VIC;Australia;7
2950;Duffy;Godbehere;Male;1955-01-11;899;Mass Customer;N;Yes;3 New Castle Terrace;3032;VIC;Australia;8
2951;Cristy;McQuirter;Female;1977-09-25;81;High Net Worth;N;No;7 Blue Bill Park Lane;2765;NSW;Australia;9
2952;Hector;Carwithan;Male;1975-04-25;114;High Net Worth;N;Yes;8007 Dawn Terrace;2166;NSW;Australia;9
2953;Albertine;Fibbitts;Female;1972-10-26;77;High Net Worth;N;Yes;02555 Sloan Way;2259;NSW;Australia;8
2954;Stuart;Dutnell;Male;1974-03-24;136;Mass Customer;N;No;337 Brentwood Pass;2529;NSW;Australia;8
2955;Thedric;Bolding;Male;1990-03-19;81;High Net Worth;N;No;4052 Katie Court;4300;QLD;Australia;5
2956;Hurlee;Helleckas;Male;1959-12-16;502;Mass Customer;N;Yes;3 Comanche Court;2537;NSW;Australia;4
2957;Regan;Botly;Male;1969-11-21;35;Affluent Customer;N;No;8 Roxbury Way;3031;VIC;Australia;8
2958;Max;Gonthier;Female;1975-11-23;765;Affluent Customer;N;Yes;860 Banding Terrace;2029;NSW;Australia;11
2959;Hollie;MacEllen;Female;1953-11-23;43;Mass Customer;N;Yes;5 Knutson Crossing;2114;NSW;Australia;10
2960;Merv;Barradell;Male;1976-07-16;931;Mass Customer;N;Yes;9217 Bashford Parkway;2023;NSW;Australia;10
2961;Shari;MacCallester;Female;1975-03-22;383;Mass Customer;N;Yes;197 Goodland Crossing;2320;NSW;Australia;5
2962;Christin;Fricke;U;1971-07-12;686;Mass Customer;N;No;373 Hayes Terrace;2010;NSW;Australia;9
2963;Geneva;McCrystal;Female;;412;Affluent Customer;N;Yes;3673 Jenna Center;4301;QLD;Australia;3
2964;Lynna;Greenrod;Female;1974-01-07;702;Mass Customer;N;Yes;8 Glendale Terrace;4014;QLD;Australia;8
2965;Fredi;Aldhous;Female;1972-12-15;22;High Net Worth;N;No;22239 Waubesa Way;2763;NSW;Australia;9
2966;Dud;Coom;Male;1969-05-22;198;Mass Customer;N;Yes;6604 Hansons Court;2760;NSW;Australia;8
2967;Lek;Viel;Male;1979-09-14;35;Affluent Customer;N;Yes;6 Weeping Birch Pass;2064;NSW;Australia;12
2968;Pascale;Cuxson;Male;1977-11-25;932;High Net Worth;N;No;2126 Debra Point;2127;NSW;Australia;9
2969;Cassi;Noades;Female;1974-11-05;606;Mass Customer;N;Yes;726 Erie Center;3106;VIC;Australia;11
2970;Esther;Caught;Female;1992-12-08;656;Mass Customer;N;No;98 Tomscot Center;3442;VIC;Australia;7
2971;Deena;Burnsides;Female;1968-01-16;594;High Net Worth;N;Yes;26223 Warrior Terrace;2204;NSW;Australia;9
2972;Torr;Mintram;Male;1956-03-18;22;High Net Worth;N;No;85 Kim Way;3140;VIC;Australia;9
2973;Hyacinthia;Settle;Female;1972-05-12;197;High Net Worth;N;No;0338 Oakridge Crossing;3030;VIC;Australia;4
2974;Deva;Carnow;Female;1975-09-28;524;High Net Worth;N;No;3 Hudson Circle;2250;NSW;Australia;9
2975;Lindsay;Beausang;Male;1981-03-09;36;Mass Customer;N;No;8594 Warner Park;3053;VIC;Australia;6
2976;Ottilie;Filkov;Female;1964-08-07;384;Mass Customer;N;Yes;6136 Farragut Plaza;3181;VIC;Australia;6
2977;Erasmus;Winckworth;Male;1977-10-16;739;Affluent Customer;N;No;9 7th Pass;2760;NSW;Australia;9
2978;Louella;Mandifield;Female;1974-05-07;312;Affluent Customer;N;No;1 Graceland Trail;3195;VIC;Australia;9
2979;Di;Plaid;Female;1976-07-25;890;Mass Customer;N;No;64 Northview Pass;3163;VIC;Australia;9
2980;Benny;Jadczak;Male;1979-12-22;110;Mass Customer;N;No;0 Hayes Hill;2106;NSW;Australia;11
2981;Celisse;McCloughen;Female;1980-03-30;200;High Net Worth;N;Yes;3 Mariners Cove Terrace;2216;NSW;Australia;10
2982;Hilario;Magrane;Male;1982-08-08;36;Mass Customer;N;Yes;130 Thompson Plaza;2199;NSW;Australia;9
2983;Frances;Mishaw;Female;1985-01-26;339;Mass Customer;N;Yes;23812 Tony Lane;2036;NSW;Australia;8
2984;Kerby;Nesfield;Male;1959-05-23;38;Mass Customer;N;Yes;3206 Debs Point;3071;VIC;Australia;10
2985;Ettore;Bere;Male;1986-10-14;200;Affluent Customer;N;Yes;60 Fulton Trail;2234;NSW;Australia;10
2986;Riane;Schultes;Female;1980-09-01;7;Mass Customer;N;No;3 Lukken Road;2066;NSW;Australia;12
2987;Darrelle;Michie;Female;1984-11-21;561;High Net Worth;N;Yes;424 Almo Junction;2830;NSW;Australia;4
2988;Mort;;Male;1998-02-02;750;Mass Customer;N;Yes;9610 Gateway Trail;3429;VIC;Australia;5
2989;Brice;Martinuzzi;Male;2000-10-25;198;High Net Worth;N;Yes;00 Cordelia Trail;2138;NSW;Australia;9
2990;Fred;Catanheira;Female;1978-03-16;399;High Net Worth;N;No;5 Shelley Pass;2763;NSW;Australia;8
2991;Crystal;Assur;Female;1964-06-27;226;Mass Customer;N;No;24 Old Shore Crossing;2250;NSW;Australia;7
2992;Blinnie;Hazelden;Female;1974-05-31;172;Mass Customer;N;Yes;93 Lawn Road;4212;QLD;Australia;7
2993;Karlen;Iacovacci;Female;1995-03-07;386;Affluent Customer;N;No;09 Texas Plaza;4285;QLD;Australia;3
2994;Garvin;Cunradi;Male;1976-08-30;933;Mass Customer;N;Yes;99 Lawn Court;4556;QLD;Australia;7
2995;Jerrylee;Shinfield;Female;1997-01-14;69;Mass Customer;N;Yes;4 Loftsgordon Avenue;3023;VIC;Australia;8
2996;Jo-ann;Carlile;Female;1967-05-05;125;Mass Customer;N;No;0 Lakewood Street;2144;NSW;Australia;10
2997;Quintana;Housley;Female;1973-05-17;363;Affluent Customer;N;No;2 Hagan Hill;2155;NSW;Australia;10
2998;Rinaldo;Diggin;U;2000-12-19;85;High Net Worth;N;Yes;673 Comanche Parkway;2470;NSW;Australia;2
2999;Tann;McCard;Male;;500;Affluent Customer;N;Yes;78 Algoma Circle;2166;NSW;Australia;8
3000;Gal;Waleran;Male;1974-05-15;107;Affluent Customer;N;No;9 Swallow Avenue;3179;VIC;Australia;9
3001;Tracey;Verdun;Male;1977-07-22;934;Mass Customer;N;No;90 Loftsgordon Plaza;2216;NSW;Australia;10
3002;Brita;Tupie;Female;1956-12-06;49;Mass Customer;N;Yes;921 Reinke Road;2529;NSW;Australia;7
3003;Waylon;Hammant;Male;1963-05-02;935;Mass Customer;N;Yes;5913 Ramsey Road;2478;NSW;Australia;10
3004;Rafaellle;Tantrum;Male;1955-02-20;718;Mass Customer;N;Yes;91 Jay Drive;2560;NSW;Australia;7
3005;Ariel;Dillingston;Female;1969-01-05;677;Affluent Customer;N;Yes;72 Dennis Road;3805;VIC;Australia;7
3006;Tudor;Pepper;Male;1988-12-06;22;Mass Customer;N;Yes;90 Darwin Crossing;2767;NSW;Australia;8
3007;Etta;Criag;Female;1973-05-22;142;Mass Customer;N;No;54 Nevada Plaza;2096;NSW;Australia;12
3008;Hephzibah;Cliffe;Female;1982-05-13;69;High Net Worth;N;Yes;8003 Pepper Wood Way;3250;VIC;Australia;2
3009;Tobye;Cock;Female;1977-04-02;69;High Net Worth;N;Yes;399 Butterfield Crossing;4115;QLD;Australia;7
3010;Robena;Barks;Female;1970-05-20;22;Affluent Customer;N;No;26378 Esch Junction;2065;NSW;Australia;10
3011;Devland;Probart;U;1994-05-11;385;High Net Worth;N;No;2942 Swallow Trail;4214;QLD;Australia;9
3012;Lorain;Eddisforth;Female;;754;Mass Customer;N;Yes;7 Anzinger Drive;2745;NSW;Australia;10
3013;Terrijo;Merlin;Female;1968-07-28;160;High Net Worth;N;No;885 Larry Park;3140;VIC;Australia;9
3014;Queenie;Flips;Female;2001-03-30;768;High Net Worth;N;No;95 Sutteridge Crossing;2567;NSW;Australia;9
3015;Forster;Bumford;Male;2000-09-02;211;Affluent Customer;N;No;13 Alpine Lane;2228;NSW;Australia;9
3016;Jason;De Lorenzo;Male;1985-08-11;416;High Net Worth;N;No;2 Scott Pass;4870;QLD;Australia;1
3017;Ainsley;Nissle;Female;1955-10-05;473;Affluent Customer;N;No;7 Debra Point;3175;VIC;Australia;4
3018;Alonso;Ceyssen;Male;1971-08-24;472;High Net Worth;N;Yes;27 Schlimgen Way;4116;QLD;Australia;8
3019;Witty;McArthur;Male;1986-02-02;213;Affluent Customer;N;Yes;238 New Castle Alley;2166;NSW;Australia;9
3020;Parker;Lukacs;Male;1965-12-24;110;High Net Worth;N;Yes;010 Stuart Way;3056;VIC;Australia;6
3021;Gert;Kurtis;Female;1983-01-18;22;Mass Customer;N;No;7609 Jackson Terrace;2155;NSW;Australia;11
3022;Rikki;Bernet;Female;1988-08-23;22;High Net Worth;N;No;520 Parkside Lane;2164;NSW;Australia;9
3023;Franz;Craddy;Male;1994-12-09;936;High Net Worth;N;Yes;7046 Fairview Place;4510;QLD;Australia;3
3024;Osgood;Stolting;Male;1959-01-08;69;Mass Customer;N;No;7 Scoville Trail;4304;QLD;Australia;2
3025;Minda;Pendrid;Female;1977-04-23;107;Mass Customer;N;Yes;31435 Eagle Crest Drive;2230;NSW;Australia;10
3026;Augy;Rudall;Male;1988-11-21;937;Mass Customer;N;Yes;4 Crescent Oaks Alley;2541;NSW;Australia;5
3027;Leandra;Schubert;Female;1977-10-30;26;Mass Customer;N;Yes;50 7th Circle;4305;QLD;Australia;1
3028;Timmie;Gori;Male;1956-07-07;387;High Net Worth;N;No;7 Lerdahl Court;4207;QLD;Australia;6
3029;Flor;Agnew;Female;1978-07-17;567;Mass Customer;N;No;677 Eagan Trail;3183;VIC;Australia;7
3030;Diego;Bertelmot;Male;1998-05-21;189;Affluent Customer;N;No;638 Browning Terrace;3079;VIC;Australia;6
3031;Renado;Wonfor;Male;1996-02-02;938;Mass Customer;N;Yes;731 Haas Trail;2125;NSW;Australia;11
3032;Danielle;Kener;Female;1992-08-02;123;Affluent Customer;N;Yes;2 Grim Court;2168;NSW;Australia;8
3033;Mara;Tofanini;Female;1979-03-17;2;High Net Worth;N;No;01654 Milwaukee Plaza;2000;NSW;Australia;11
3034;Sigfrid;Caldecot;Male;1956-09-09;828;Mass Customer;N;Yes;42 Arizona Pass;4510;QLD;Australia;5
3035;Windy;Orehead;Female;1980-04-15;660;High Net Worth;N;No;94611 Cascade Parkway;2763;NSW;Australia;8
3036;Leanora;Isles;Female;1977-04-17;879;Affluent Customer;N;Yes;1 Melrose Lane;2010;NSW;Australia;9
3037;Hermione;;Female;1971-10-27;100;High Net Worth;N;Yes;88537 Erie Court;4211;QLD;Australia;7
3038;Coralie;Guitonneau;Female;1958-04-08;685;High Net Worth;N;No;5649 Crest Line Place;4455;QLD;Australia;2
3039;Kameko;Kinrade;Female;1968-07-28;7;Affluent Customer;N;No;05 2nd Point;2217;NSW;Australia;8
3040;Sherrie;Kingaby;Female;1966-11-28;452;Mass Customer;N;No;4 Jenifer Hill;3147;VIC;Australia;12
3041;Barris;Trayton;Male;1974-03-12;505;Mass Customer;N;Yes;5999 Waxwing Lane;4511;QLD;Australia;1
3042;Kelcey;Argontt;Female;1971-03-17;939;High Net Worth;N;Yes;5444 Corry Pass;2761;NSW;Australia;8
3043;Russell;Brittoner;Male;1981-08-03;642;Mass Customer;N;Yes;85 Northland Circle;2077;NSW;Australia;10
3044;Renato;Mungham;Male;1990-04-11;74;Affluent Customer;N;Yes;80302 Stang Parkway;3677;VIC;Australia;1
3045;Shela;Ridgers;Female;1996-10-02;125;Affluent Customer;N;Yes;529 Monterey Street;3338;VIC;Australia;3
3046;Eddy;Cossans;Male;1964-06-07;118;Affluent Customer;N;No;6 Westend Center;2546;NSW;Australia;6
3047;Kenon;Messruther;Male;1962-01-14;485;Mass Customer;N;Yes;9357 Dennis Park;2010;NSW;Australia;11
3048;Tristam;O'Fallone;Male;1969-05-27;30;Mass Customer;N;No;75 Hansons Alley;2260;NSW;Australia;9
3049;Dinnie;Worsom;Female;1967-07-15;11;High Net Worth;N;Yes;274 Ludington Trail;2428;NSW;Australia;5
3050;Edi;Lugton;Female;1997-12-04;22;High Net Worth;N;No;6 Service Parkway;4275;QLD;Australia;3
3051;Lisetta;;Female;1973-06-06;54;Affluent Customer;N;Yes;99142 Eastwood Way;4870;QLD;Australia;6
3052;Susie;;Female;1976-09-08;64;Mass Customer;N;No;0264 Birchwood Plaza;3802;VIC;Australia;8
3053;Marieann;Wickey;Female;1984-09-12;336;High Net Worth;N;No;40 Bowman Crossing;2031;NSW;Australia;10
3054;Viki;Drache;Female;1965-07-14;227;Affluent Customer;N;No;6354 Briar Crest Road;2022;NSW;Australia;12
3055;Catlin;Storm;Female;1999-08-23;350;Mass Customer;N;Yes;83 Sunfield Hill;3216;VIC;Australia;7
3056;Mel;Shoebottom;Female;1968-05-27;549;Mass Customer;N;No;44 Northridge Plaza;2166;NSW;Australia;8
3057;Hamnet;Kibblewhite;Male;1976-03-28;208;Mass Customer;N;No;11 Farragut Junction;2530;NSW;Australia;8
3058;Hercules;Klewi;Male;1986-10-10;381;Mass Customer;N;Yes;6 Westport Road;4350;QLD;Australia;2
3059;Milton;Gorini;Male;1958-06-09;940;Mass Customer;N;No;922 Mccormick Circle;4509;QLD;Australia;6
3060;Evie;Bendtsen;Female;1982-09-14;83;Mass Customer;N;Yes;9317 Mendota Parkway;3064;VIC;Australia;8
3061;Lesley;Ruskin;Male;1991-03-18;941;Affluent Customer;N;Yes;8303 Mallard Center;2234;NSW;Australia;11
3062;Andrea;Wildber;Male;1962-11-09;79;Mass Customer;N;No;4 Gateway Court;3107;VIC;Australia;10
3063;Zach;Billison;Male;1999-11-04;193;Affluent Customer;N;No;2178 Washington Hill;3806;VIC;Australia;6
3064;Winna;Brusle;Female;1995-06-14;86;Affluent Customer;N;Yes;0330 Vahlen Trail;3072;VIC;Australia;7
3065;Renell;Bellocht;Female;1978-01-05;116;High Net Worth;N;Yes;4351 Maywood Hill;3551;VIC;Australia;4
3066;Veronique;Wash;Female;1995-01-14;49;Affluent Customer;N;Yes;537 Amoth Center;2220;NSW;Australia;9
3067;Gill;Branney;Female;1991-01-13;229;Mass Customer;N;Yes;23384 Kings Drive;2261;NSW;Australia;9
3068;Phylis;Traves;Female;1990-12-07;301;Affluent Customer;N;No;6269 Oak Valley Avenue;2323;NSW;Australia;5
3069;Malissia;Minthorpe;Female;1988-08-12;36;Affluent Customer;N;No;74910 Burning Wood Junction;3132;VIC;Australia;10
3070;Shirlee;Murdoch;Female;1998-07-27;95;Affluent Customer;N;Yes;6278 Old Shore Parkway;2250;NSW;Australia;9
3071;Roma;Prettjohn;Male;1989-12-25;37;Mass Customer;N;Yes;08180 Golf Park;3068;VIC;Australia;8
3072;Hernando;Farnham;Male;1979-04-12;110;Mass Customer;N;Yes;1944 Charing Cross Junction;2126;NSW;Australia;10
3073;Tracie;Grishaev;Male;1967-04-12;942;Affluent Customer;N;No;25578 Mayfield Drive;2099;NSW;Australia;10
3074;Corty;Debell;Male;1969-02-18;943;Mass Customer;N;Yes;9 Rieder Avenue;2798;NSW;Australia;6
3075;Merna;Eyers;Female;1959-10-24;539;Mass Customer;N;Yes;45201 Atwood Place;2176;NSW;Australia;9
3076;Emelen;Gillopp;Male;1991-10-01;831;Mass Customer;N;Yes;0680 Veith Court;3939;VIC;Australia;8
3077;Mariel;Blacksell;Female;2000-08-11;736;Affluent Customer;N;No;53 Dunning Lane;3024;VIC;Australia;6
3078;Yorker;McKevany;Male;1982-08-16;636;Mass Customer;N;No;837 Elmside Center;2761;NSW;Australia;8
3079;Christoforo;Santus;Male;1959-11-18;944;Mass Customer;N;Yes;57863 Pond Avenue;2773;NSW;Australia;9
